date,year,month,district,lat,lon,t2m,prectot
2005-01-31,2005,1,Bhaktapur,27.7,85.5,4.26,44.35
2005-02-28,2005,2,Bhaktapur,27.7,85.5,6.41,12.18
2005-03-31,2005,3,Bhaktapur,27.7,85.5,10.92,21.23
2005-04-30,2005,4,Bhaktapur,27.7,85.5,14.05,25.19
2005-05-31,2005,5,Bhaktapur,27.7,85.5,16.26,28.91
2005-06-30,2005,6,Bhaktapur,27.7,85.5,19.21,137.53
2005-07-31,2005,7,Bhaktapur,27.7,85.5,17.97,244.72
2005-08-31,2005,8,Bhaktapur,27.7,85.5,17.64,240.34
2005-09-30,2005,9,Bhaktapur,27.7,85.5,16.55,78.49
2005-10-31,2005,10,Bhaktapur,27.7,85.5,12.34,115.34
2005-11-30,2005,11,Bhaktapur,27.7,85.5,8.55,0.0
2005-12-31,2005,12,Bhaktapur,27.7,85.5,6.56,0.02
2006-01-31,2006,1,Bhaktapur,27.7,85.5,6.75,0.0
2006-02-28,2006,2,Bhaktapur,27.7,85.5,9.75,0.0
2006-03-31,2006,3,Bhaktapur,27.7,85.5,10.39,20.81
2006-04-30,2006,4,Bhaktapur,27.7,85.5,14.01,14.67
2006-05-31,2006,5,Bhaktapur,27.7,85.5,17.17,111.02
2006-06-30,2006,6,Bhaktapur,27.7,85.5,17.4,188.15
2006-07-31,2006,7,Bhaktapur,27.7,85.5,18.26,255.31
2006-08-31,2006,8,Bhaktapur,27.7,85.5,17.63,142.07
2006-09-30,2006,9,Bhaktapur,27.7,85.5,15.92,180.07
2006-10-31,2006,10,Bhaktapur,27.7,85.5,12.48,24.1
2006-11-30,2006,11,Bhaktapur,27.7,85.5,8.61,1.97
2006-12-31,2006,12,Bhaktapur,27.7,85.5,6.66,19.37
2007-01-31,2007,1,Bhaktapur,27.7,85.5,5.51,0.01
2007-02-28,2007,2,Bhaktapur,27.7,85.5,4.81,69.7
2007-03-31,2007,3,Bhaktapur,27.7,85.5,9.53,28.4
2007-04-30,2007,4,Bhaktapur,27.7,85.5,15.19,42.17
2007-05-31,2007,5,Bhaktapur,27.7,85.5,17.12,60.1
2007-06-30,2007,6,Bhaktapur,27.7,85.5,18.19,189.91
2007-07-31,2007,7,Bhaktapur,27.7,85.5,17.79,278.23
2007-08-31,2007,8,Bhaktapur,27.7,85.5,17.5,206.24
2007-09-30,2007,9,Bhaktapur,27.7,85.5,16.08,153.34
2007-10-31,2007,10,Bhaktapur,27.7,85.5,13.24,20.42
2007-11-30,2007,11,Bhaktapur,27.7,85.5,9.17,1.85
2007-12-31,2007,12,Bhaktapur,27.7,85.5,6.43,0.01
2008-01-31,2008,1,Bhaktapur,27.7,85.5,4.71,15.41
2008-02-29,2008,2,Bhaktapur,27.7,85.5,5.08,0.52
2008-03-31,2008,3,Bhaktapur,27.7,85.5,10.55,20.87
2008-04-30,2008,4,Bhaktapur,27.7,85.5,14.48,24.59
2008-05-31,2008,5,Bhaktapur,27.7,85.5,16.67,99.34
2008-06-30,2008,6,Bhaktapur,27.7,85.5,17.56,262.14
2008-07-31,2008,7,Bhaktapur,27.7,85.5,17.62,255.63
2008-08-31,2008,8,Bhaktapur,27.7,85.5,17.24,241.51
2008-09-30,2008,9,Bhaktapur,27.7,85.5,15.63,170.4
2008-10-31,2008,10,Bhaktapur,27.7,85.5,12.64,22.96
2008-11-30,2008,11,Bhaktapur,27.7,85.5,10.03,0.08
2008-12-31,2008,12,Bhaktapur,27.7,85.5,7.75,0.57
2009-01-31,2009,1,Bhaktapur,27.7,85.5,7.12,0.09
2009-02-28,2009,2,Bhaktapur,27.7,85.5,8.47,0.32
2009-03-31,2009,3,Bhaktapur,27.7,85.5,10.94,5.37
2009-04-30,2009,4,Bhaktapur,27.7,85.5,15.59,2.61
2009-05-31,2009,5,Bhaktapur,27.7,85.5,16.56,102.73
2009-06-30,2009,6,Bhaktapur,27.7,85.5,18.6,88.31
2009-07-31,2009,7,Bhaktapur,27.7,85.5,18.98,183.49
2009-08-31,2009,8,Bhaktapur,27.7,85.5,17.6,265.43
2009-09-30,2009,9,Bhaktapur,27.7,85.5,16.39,43.48
2009-10-31,2009,10,Bhaktapur,27.7,85.5,12.88,45.94
2009-11-30,2009,11,Bhaktapur,27.7,85.5,9.59,3.35
2009-12-31,2009,12,Bhaktapur,27.7,85.5,6.3,2.43
2010-01-31,2010,1,Bhaktapur,27.7,85.5,6.27,0.2
2010-02-28,2010,2,Bhaktapur,27.7,85.5,6.89,8.79
2010-03-31,2010,3,Bhaktapur,27.7,85.5,12.74,0.55
2010-04-30,2010,4,Bhaktapur,27.7,85.5,16.91,3.12
2010-05-31,2010,5,Bhaktapur,27.7,85.5,17.59,62.0
2010-06-30,2010,6,Bhaktapur,27.7,85.5,19.28,80.86
2010-07-31,2010,7,Bhaktapur,27.7,85.5,18.31,191.46
2010-08-31,2010,8,Bhaktapur,27.7,85.5,17.59,320.46
2010-09-30,2010,9,Bhaktapur,27.7,85.5,15.87,207.89
2010-10-31,2010,10,Bhaktapur,27.7,85.5,12.98,38.41
2010-11-30,2010,11,Bhaktapur,27.7,85.5,10.05,0.99
2010-12-31,2010,12,Bhaktapur,27.7,85.5,5.83,1.96
2011-01-31,2011,1,Bhaktapur,27.7,85.5,3.6,1.04
2011-02-28,2011,2,Bhaktapur,27.7,85.5,6.7,10.8
2011-03-31,2011,3,Bhaktapur,27.7,85.5,10.64,8.87
2011-04-30,2011,4,Bhaktapur,27.7,85.5,13.26,18.11
2011-05-31,2011,5,Bhaktapur,27.7,85.5,16.7,124.05
2011-06-30,2011,6,Bhaktapur,27.7,85.5,18.08,158.1
2011-07-31,2011,7,Bhaktapur,27.7,85.5,17.55,261.05
2011-08-31,2011,8,Bhaktapur,27.7,85.5,17.16,224.86
2011-09-30,2011,9,Bhaktapur,27.7,85.5,16.13,153.32
2011-10-31,2011,10,Bhaktapur,27.7,85.5,12.85,6.06
2011-11-30,2011,11,Bhaktapur,27.7,85.5,9.19,0.99
2011-12-31,2011,12,Bhaktapur,27.7,85.5,6.34,1.04
2012-01-31,2012,1,Bhaktapur,27.7,85.5,2.96,10.9
2012-02-29,2012,2,Bhaktapur,27.7,85.5,6.76,4.48
2012-03-31,2012,3,Bhaktapur,27.7,85.5,10.05,7.52
2012-04-30,2012,4,Bhaktapur,27.7,85.5,14.55,10.08
2012-05-31,2012,5,Bhaktapur,27.7,85.5,18.23,26.12
2012-06-30,2012,6,Bhaktapur,27.7,85.5,20.05,68.39
2012-07-31,2012,7,Bhaktapur,27.7,85.5,18.31,271.18
2012-08-31,2012,8,Bhaktapur,27.7,85.5,17.6,221.8
2012-09-30,2012,9,Bhaktapur,27.7,85.5,16.15,243.32
2012-10-31,2012,10,Bhaktapur,27.7,85.5,11.57,19.49
2012-11-30,2012,11,Bhaktapur,27.7,85.5,7.94,5.43
2012-12-31,2012,12,Bhaktapur,27.7,85.5,6.11,0.0
2013-01-31,2013,1,Bhaktapur,27.7,85.5,3.73,8.12
2013-02-28,2013,2,Bhaktapur,27.7,85.5,6.64,39.4
2013-03-31,2013,3,Bhaktapur,27.7,85.5,11.09,14.82
2013-04-30,2013,4,Bhaktapur,27.7,85.5,14.05,28.66
2013-05-31,2013,5,Bhaktapur,27.7,85.5,17.14,106.56
2013-06-30,2013,6,Bhaktapur,27.7,85.5,18.01,245.76
2013-07-31,2013,7,Bhaktapur,27.7,85.5,18.08,188.28
2013-08-31,2013,8,Bhaktapur,27.7,85.5,17.18,307.51
2013-09-30,2013,9,Bhaktapur,27.7,85.5,16.13,162.14
2013-10-31,2013,10,Bhaktapur,27.7,85.5,13.03,144.63
2013-11-30,2013,11,Bhaktapur,27.7,85.5,9.04,1.7
2013-12-31,2013,12,Bhaktapur,27.7,85.5,5.75,0.07
2014-01-31,2014,1,Bhaktapur,27.7,85.5,5.1,6.55
2014-02-28,2014,2,Bhaktapur,27.7,85.5,5.95,15.99
2014-03-31,2014,3,Bhaktapur,27.7,85.5,9.93,17.52
2014-04-30,2014,4,Bhaktapur,27.7,85.5,14.63,9.26
2014-05-31,2014,5,Bhaktapur,27.7,85.5,17.22,124.48
2014-06-30,2014,6,Bhaktapur,27.7,85.5,19.14,197.08
2014-07-31,2014,7,Bhaktapur,27.7,85.5,18.24,257.56
2014-08-31,2014,8,Bhaktapur,27.7,85.5,17.56,274.91
2014-09-30,2014,9,Bhaktapur,27.7,85.5,15.95,206.7
2014-10-31,2014,10,Bhaktapur,27.7,85.5,12.38,52.61
2014-11-30,2014,11,Bhaktapur,27.7,85.5,9.6,0.0
2014-12-31,2014,12,Bhaktapur,27.7,85.5,6.67,17.04
2015-01-31,2015,1,Bhaktapur,27.7,85.5,4.83,4.76
2015-02-28,2015,2,Bhaktapur,27.7,85.5,7.3,6.34
2015-03-31,2015,3,Bhaktapur,27.7,85.5,10.17,60.49
2015-04-30,2015,4,Bhaktapur,27.7,85.5,13.2,59.55
2015-05-31,2015,5,Bhaktapur,27.7,85.5,17.51,53.5
2015-06-30,2015,6,Bhaktapur,27.7,85.5,19.08,140.44
2015-07-31,2015,7,Bhaktapur,27.7,85.5,18.09,230.77
2015-08-31,2015,8,Bhaktapur,27.7,85.5,17.63,327.12
2015-09-30,2015,9,Bhaktapur,27.7,85.5,16.47,122.51
2015-10-31,2015,10,Bhaktapur,27.7,85.5,12.93,39.68
2015-11-30,2015,11,Bhaktapur,27.7,85.5,9.96,0.25
2015-12-31,2015,12,Bhaktapur,27.7,85.5,5.65,0.03
2016-01-31,2016,1,Bhaktapur,27.7,85.5,4.48,3.5
2016-02-29,2016,2,Bhaktapur,27.7,85.5,8.23,10.68
2016-03-31,2016,3,Bhaktapur,27.7,85.5,11.81,15.68
2016-04-30,2016,4,Bhaktapur,27.7,85.5,16.71,5.76
2016-05-31,2016,5,Bhaktapur,27.7,85.5,16.95,88.12
2016-06-30,2016,6,Bhaktapur,27.7,85.5,18.32,201.02
2016-07-31,2016,7,Bhaktapur,27.7,85.5,17.76,298.13
2016-08-31,2016,8,Bhaktapur,27.7,85.5,17.89,105.64
2016-09-30,2016,9,Bhaktapur,27.7,85.5,16.22,244.75
2016-10-31,2016,10,Bhaktapur,27.7,85.5,13.5,50.7
2016-11-30,2016,11,Bhaktapur,27.7,85.5,10.08,0.0
2016-12-31,2016,12,Bhaktapur,27.7,85.5,8.35,0.0
2017-01-31,2017,1,Bhaktapur,27.7,85.5,5.37,8.72
2017-02-28,2017,2,Bhaktapur,27.7,85.5,8.52,0.02
2017-03-31,2017,3,Bhaktapur,27.7,85.5,9.56,43.81
2017-04-30,2017,4,Bhaktapur,27.7,85.5,14.97,45.71
2017-05-31,2017,5,Bhaktapur,27.7,85.5,16.85,102.63
2017-06-30,2017,6,Bhaktapur,27.7,85.5,19.04,102.29
2017-07-31,2017,7,Bhaktapur,27.7,85.5,18.08,208.24
2017-08-31,2017,8,Bhaktapur,27.7,85.5,17.64,282.35
2017-09-30,2017,9,Bhaktapur,27.7,85.5,16.83,105.88
2017-10-31,2017,10,Bhaktapur,27.7,85.5,13.93,46.39
2017-11-30,2017,11,Bhaktapur,27.7,85.5,9.61,0.07
2017-12-31,2017,12,Bhaktapur,27.7,85.5,8.4,0.01
2018-01-31,2018,1,Bhaktapur,27.7,85.5,5.49,0.06
2018-02-28,2018,2,Bhaktapur,27.7,85.5,7.93,0.05
2018-03-31,2018,3,Bhaktapur,27.7,85.5,11.04,0.38
2018-04-30,2018,4,Bhaktapur,27.7,85.5,13.81,2.42
2018-05-31,2018,5,Bhaktapur,27.7,85.5,16.18,3.46
2018-06-30,2018,6,Bhaktapur,27.7,85.5,18.29,4.16
2018-07-31,2018,7,Bhaktapur,27.7,85.5,18.46,7.98
2018-08-31,2018,8,Bhaktapur,27.7,85.5,17.64,7.79
2018-09-30,2018,9,Bhaktapur,27.7,85.5,16.54,1.68
2018-10-31,2018,10,Bhaktapur,27.7,85.5,11.7,0.2
2018-11-30,2018,11,Bhaktapur,27.7,85.5,9.39,0.0
2018-12-31,2018,12,Bhaktapur,27.7,85.5,5.54,0.05
2019-01-31,2019,1,Bhaktapur,27.7,85.5,4.4,0.18
2019-02-28,2019,2,Bhaktapur,27.7,85.5,6.36,1.72
2019-03-31,2019,3,Bhaktapur,27.7,85.5,9.69,0.68
2019-04-30,2019,4,Bhaktapur,27.7,85.5,14.49,2.14
2019-05-31,2019,5,Bhaktapur,27.7,85.5,17.54,1.67
2019-06-30,2019,6,Bhaktapur,27.7,85.5,19.37,2.74
2019-07-31,2019,7,Bhaktapur,27.7,85.5,18.22,10.21
2019-08-31,2019,8,Bhaktapur,27.7,85.5,18.11,5.62
2019-09-30,2019,9,Bhaktapur,27.7,85.5,16.22,7.39
2019-10-31,2019,10,Bhaktapur,27.7,85.5,12.91,0.3
2019-11-30,2019,11,Bhaktapur,27.7,85.5,10.42,0.92
2019-12-31,2019,12,Bhaktapur,27.7,85.5,4.73,0.65
1981-01-31,1981,1,Chitawan,27.7,84.4,12.69,41.92
1981-02-28,1981,2,Chitawan,27.7,84.4,16.53,1.46
1981-03-31,1981,3,Chitawan,27.7,84.4,20.56,27.17
1981-04-30,1981,4,Chitawan,27.7,84.4,24.77,57.59
1981-05-31,1981,5,Chitawan,27.7,84.4,27.63,108.08
1981-06-30,1981,6,Chitawan,27.7,84.4,28.9,139.95
1981-07-31,1981,7,Chitawan,27.7,84.4,25.49,443.26
1981-08-31,1981,8,Chitawan,27.7,84.4,24.96,253.35
1981-09-30,1981,9,Chitawan,27.7,84.4,23.56,119.75
1981-10-31,1981,10,Chitawan,27.7,84.4,20.83,3.94
1981-11-30,1981,11,Chitawan,27.7,84.4,17.32,29.14
1981-12-31,1981,12,Chitawan,27.7,84.4,14.06,1.54
1982-01-31,1982,1,Chitawan,27.7,84.4,14.26,72.23
1982-02-28,1982,2,Chitawan,27.7,84.4,14.38,10.68
1982-03-31,1982,3,Chitawan,27.7,84.4,19.28,22.25
1982-04-30,1982,4,Chitawan,27.7,84.4,25.41,25.5
1982-05-31,1982,5,Chitawan,27.7,84.4,28.67,31.81
1982-06-30,1982,6,Chitawan,27.7,84.4,29.37,80.88
1982-07-31,1982,7,Chitawan,27.7,84.4,27.9,274.76
1982-08-31,1982,8,Chitawan,27.7,84.4,25.68,174.91
1982-09-30,1982,9,Chitawan,27.7,84.4,23.79,156.16
1982-10-31,1982,10,Chitawan,27.7,84.4,21.9,2.1
1982-11-30,1982,11,Chitawan,27.7,84.4,17.56,8.84
1982-12-31,1982,12,Chitawan,27.7,84.4,14.13,5.45
1983-01-31,1983,1,Chitawan,27.7,84.4,12.51,0.91
1983-02-28,1983,2,Chitawan,27.7,84.4,15.38,0.43
1983-03-31,1983,3,Chitawan,27.7,84.4,21.15,9.5
1983-04-30,1983,4,Chitawan,27.7,84.4,24.46,11.74
1983-05-31,1983,5,Chitawan,27.7,84.4,28.31,49.79
1983-06-30,1983,6,Chitawan,27.7,84.4,30.41,97.39
1983-07-31,1983,7,Chitawan,27.7,84.4,28.28,141.13
1983-08-31,1983,8,Chitawan,27.7,84.4,26.88,99.2
1983-09-30,1983,9,Chitawan,27.7,84.4,25.62,61.13
1983-10-31,1983,10,Chitawan,27.7,84.4,22.59,79.52
1983-11-30,1983,11,Chitawan,27.7,84.4,18.49,0.0
1983-12-31,1983,12,Chitawan,27.7,84.4,14.41,6.45
1984-01-31,1984,1,Chitawan,27.7,84.4,12.95,3.53
1984-02-29,1984,2,Chitawan,27.7,84.4,15.37,17.3
1984-03-31,1984,3,Chitawan,27.7,84.4,22.66,3.55
1984-04-30,1984,4,Chitawan,27.7,84.4,27.3,9.29
1984-05-31,1984,5,Chitawan,27.7,84.4,29.43,27.71
1984-06-30,1984,6,Chitawan,27.7,84.4,27.82,154.35
1984-07-31,1984,7,Chitawan,27.7,84.4,25.23,248.08
1984-08-31,1984,8,Chitawan,27.7,84.4,25.62,222.15
1984-09-30,1984,9,Chitawan,27.7,84.4,22.93,210.31
1984-10-31,1984,10,Chitawan,27.7,84.4,21.75,19.24
1984-11-30,1984,11,Chitawan,27.7,84.4,17.33,0.11
1984-12-31,1984,12,Chitawan,27.7,84.4,14.37,3.54
1985-01-31,1985,1,Chitawan,27.7,84.4,13.41,25.57
1985-02-28,1985,2,Chitawan,27.7,84.4,15.54,0.22
1985-03-31,1985,3,Chitawan,27.7,84.4,22.99,0.31
1985-04-30,1985,4,Chitawan,27.7,84.4,27.45,0.57
1985-05-31,1985,5,Chitawan,27.7,84.4,29.16,28.02
1985-06-30,1985,6,Chitawan,27.7,84.4,31.03,38.21
1985-07-31,1985,7,Chitawan,27.7,84.4,25.65,310.17
1985-08-31,1985,8,Chitawan,27.7,84.4,25.54,194.56
1985-09-30,1985,9,Chitawan,27.7,84.4,23.42,200.35
1985-10-31,1985,10,Chitawan,27.7,84.4,20.45,80.88
1985-11-30,1985,11,Chitawan,27.7,84.4,16.53,0.0
1985-12-31,1985,12,Chitawan,27.7,84.4,14.26,3.99
1986-01-31,1986,1,Chitawan,27.7,84.4,13.47,0.36
1986-02-28,1986,2,Chitawan,27.7,84.4,15.96,14.21
1986-03-31,1986,3,Chitawan,27.7,84.4,21.31,2.91
1986-04-30,1986,4,Chitawan,27.7,84.4,26.29,12.38
1986-05-31,1986,5,Chitawan,27.7,84.4,27.59,31.16
1986-06-30,1986,6,Chitawan,27.7,84.4,29.79,150.61
1986-07-31,1986,7,Chitawan,27.7,84.4,25.14,240.62
1986-08-31,1986,8,Chitawan,27.7,84.4,25.69,94.22
1986-09-30,1986,9,Chitawan,27.7,84.4,24.51,42.38
1986-10-31,1986,10,Chitawan,27.7,84.4,21.83,31.77
1986-11-30,1986,11,Chitawan,27.7,84.4,18.46,0.33
1986-12-31,1986,12,Chitawan,27.7,84.4,14.65,32.92
1987-01-31,1987,1,Chitawan,27.7,84.4,13.86,8.2
1987-02-28,1987,2,Chitawan,27.7,84.4,17.56,3.23
1987-03-31,1987,3,Chitawan,27.7,84.4,21.25,9.17
1987-04-30,1987,4,Chitawan,27.7,84.4,26.34,6.99
1987-05-31,1987,5,Chitawan,27.7,84.4,28.31,17.83
1987-06-30,1987,6,Chitawan,27.7,84.4,31.48,26.3
1987-07-31,1987,7,Chitawan,27.7,84.4,27.08,265.2
1987-08-31,1987,8,Chitawan,27.7,84.4,24.97,222.14
1987-09-30,1987,9,Chitawan,27.7,84.4,23.97,190.88
1987-10-31,1987,10,Chitawan,27.7,84.4,20.61,104.42
1987-11-30,1987,11,Chitawan,27.7,84.4,17.67,0.01
1987-12-31,1987,12,Chitawan,27.7,84.4,14.81,3.52
1988-01-31,1988,1,Chitawan,27.7,84.4,14.2,3.08
1988-02-29,1988,2,Chitawan,27.7,84.4,17.41,2.5
1988-03-31,1988,3,Chitawan,27.7,84.4,20.83,35.81
1988-04-30,1988,4,Chitawan,27.7,84.4,27.17,26.83
1988-05-31,1988,5,Chitawan,27.7,84.4,28.84,62.24
1988-06-30,1988,6,Chitawan,27.7,84.4,28.96,98.06
1988-07-31,1988,7,Chitawan,27.7,84.4,25.85,341.85
1988-08-31,1988,8,Chitawan,27.7,84.4,25.0,266.77
1988-09-30,1988,9,Chitawan,27.7,84.4,24.44,68.5
1988-10-31,1988,10,Chitawan,27.7,84.4,22.3,15.03
1988-11-30,1988,11,Chitawan,27.7,84.4,19.09,0.0
1988-12-31,1988,12,Chitawan,27.7,84.4,15.61,21.79
1989-01-31,1989,1,Chitawan,27.7,84.4,12.1,26.12
1989-02-28,1989,2,Chitawan,27.7,84.4,15.27,8.67
1989-03-31,1989,3,Chitawan,27.7,84.4,21.17,7.5
1989-04-30,1989,4,Chitawan,27.7,84.4,26.31,4.24
1989-05-31,1989,5,Chitawan,27.7,84.4,29.19,52.87
1989-06-30,1989,6,Chitawan,27.7,84.4,28.9,98.88
1989-07-31,1989,7,Chitawan,27.7,84.4,26.47,225.55
1989-08-31,1989,8,Chitawan,27.7,84.4,25.24,147.36
1989-09-30,1989,9,Chitawan,27.7,84.4,25.24,72.83
1989-10-31,1989,10,Chitawan,27.7,84.4,23.47,9.47
1989-11-30,1989,11,Chitawan,27.7,84.4,18.09,1.55
1989-12-31,1989,12,Chitawan,27.7,84.4,14.69,4.59
1990-01-31,1990,1,Chitawan,27.7,84.4,15.63,0.01
1990-02-28,1990,2,Chitawan,27.7,84.4,15.94,23.89
1990-03-31,1990,3,Chitawan,27.7,84.4,19.99,8.42
1990-04-30,1990,4,Chitawan,27.7,84.4,26.04,5.04
1990-05-31,1990,5,Chitawan,27.7,84.4,29.93,16.92
1990-06-30,1990,6,Chitawan,27.7,84.4,29.95,120.13
1990-07-31,1990,7,Chitawan,27.7,84.4,25.8,480.54
1990-08-31,1990,8,Chitawan,27.7,84.4,24.87,158.5
1990-09-30,1990,9,Chitawan,27.7,84.4,24.01,119.82
1990-10-31,1990,10,Chitawan,27.7,84.4,21.36,13.98
1990-11-30,1990,11,Chitawan,27.7,84.4,19.43,0.0
1990-12-31,1990,12,Chitawan,27.7,84.4,15.45,0.58
1991-01-31,1991,1,Chitawan,27.7,84.4,13.44,5.02
1991-02-28,1991,2,Chitawan,27.7,84.4,18.32,0.4
1991-03-31,1991,3,Chitawan,27.7,84.4,22.16,6.59
1991-04-30,1991,4,Chitawan,27.7,84.4,26.43,1.99
1991-05-31,1991,5,Chitawan,27.7,84.4,30.54,30.48
1991-06-30,1991,6,Chitawan,27.7,84.4,29.27,34.93
1991-07-31,1991,7,Chitawan,27.7,84.4,27.85,157.04
1991-08-31,1991,8,Chitawan,27.7,84.4,26.19,143.3
1991-09-30,1991,9,Chitawan,27.7,84.4,24.39,119.64
1991-10-31,1991,10,Chitawan,27.7,84.4,22.65,2.83
1991-11-30,1991,11,Chitawan,27.7,84.4,17.74,0.29
1991-12-31,1991,12,Chitawan,27.7,84.4,14.65,25.26
1992-01-31,1992,1,Chitawan,27.7,84.4,13.58,0.84
1992-02-29,1992,2,Chitawan,27.7,84.4,14.79,3.13
1992-03-31,1992,3,Chitawan,27.7,84.4,22.52,0.42
1992-04-30,1992,4,Chitawan,27.7,84.4,27.4,0.56
1992-05-31,1992,5,Chitawan,27.7,84.4,28.17,20.89
1992-06-30,1992,6,Chitawan,27.7,84.4,29.71,76.9
1992-07-31,1992,7,Chitawan,27.7,84.4,27.46,153.55
1992-08-31,1992,8,Chitawan,27.7,84.4,25.99,145.54
1992-09-30,1992,9,Chitawan,27.7,84.4,25.13,102.86
1992-10-31,1992,10,Chitawan,27.7,84.4,22.38,64.14
1992-11-30,1992,11,Chitawan,27.7,84.4,18.46,6.28
1992-12-31,1992,12,Chitawan,27.7,84.4,14.59,1.42
1993-01-31,1993,1,Chitawan,27.7,84.4,13.08,6.2
1993-02-28,1993,2,Chitawan,27.7,84.4,17.56,1.68
1993-03-31,1993,3,Chitawan,27.7,84.4,19.62,35.15
1993-04-30,1993,4,Chitawan,27.7,84.4,25.23,15.46
1993-05-31,1993,5,Chitawan,27.7,84.4,28.62,45.14
1993-06-30,1993,6,Chitawan,27.7,84.4,29.37,108.68
1993-07-31,1993,7,Chitawan,27.7,84.4,27.85,177.36
1993-08-31,1993,8,Chitawan,27.7,84.4,26.55,96.85
1993-09-30,1993,9,Chitawan,27.7,84.4,24.12,110.72
1993-10-31,1993,10,Chitawan,27.7,84.4,22.76,4.52
1993-11-30,1993,11,Chitawan,27.7,84.4,18.93,1.31
1993-12-31,1993,12,Chitawan,27.7,84.4,15.56,0.0
1994-01-31,1994,1,Chitawan,27.7,84.4,15.21,18.16
1994-02-28,1994,2,Chitawan,27.7,84.4,15.72,3.61
1994-03-31,1994,3,Chitawan,27.7,84.4,22.58,3.87
1994-04-30,1994,4,Chitawan,27.7,84.4,26.09,1.54
1994-05-31,1994,5,Chitawan,27.7,84.4,29.8,15.05
1994-06-30,1994,6,Chitawan,27.7,84.4,30.15,102.93
1994-07-31,1994,7,Chitawan,27.7,84.4,27.74,159.34
1994-08-31,1994,8,Chitawan,27.7,84.4,26.91,85.1
1994-09-30,1994,9,Chitawan,27.7,84.4,24.74,140.78
1994-10-31,1994,10,Chitawan,27.7,84.4,22.16,3.9
1994-11-30,1994,11,Chitawan,27.7,84.4,18.86,0.59
1994-12-31,1994,12,Chitawan,27.7,84.4,15.1,0.0
1995-01-31,1995,1,Chitawan,27.7,84.4,13.06,7.77
1995-02-28,1995,2,Chitawan,27.7,84.4,16.14,10.6
1995-03-31,1995,3,Chitawan,27.7,84.4,21.46,4.94
1995-04-30,1995,4,Chitawan,27.7,84.4,26.64,3.07
1995-05-31,1995,5,Chitawan,27.7,84.4,30.81,11.83
1995-06-30,1995,6,Chitawan,27.7,84.4,29.53,142.56
1995-07-31,1995,7,Chitawan,27.7,84.4,26.54,176.63
1995-08-31,1995,8,Chitawan,27.7,84.4,25.25,211.89
1995-09-30,1995,9,Chitawan,27.7,84.4,24.6,60.71
1995-10-31,1995,10,Chitawan,27.7,84.4,23.18,9.98
1995-11-30,1995,11,Chitawan,27.7,84.4,18.65,29.76
1995-12-31,1995,12,Chitawan,27.7,84.4,14.64,7.98
1996-01-31,1996,1,Chitawan,27.7,84.4,13.11,37.32
1996-02-29,1996,2,Chitawan,27.7,84.4,16.15,18.68
1996-03-31,1996,3,Chitawan,27.7,84.4,22.52,0.48
1996-04-30,1996,4,Chitawan,27.7,84.4,26.04,34.78
1996-05-31,1996,5,Chitawan,27.7,84.4,30.06,23.25
1996-06-30,1996,6,Chitawan,27.7,84.4,28.69,103.3
1996-07-31,1996,7,Chitawan,27.7,84.4,26.85,149.12
1996-08-31,1996,8,Chitawan,27.7,84.4,25.23,237.63
1996-09-30,1996,9,Chitawan,27.7,84.4,24.32,64.9
1996-10-31,1996,10,Chitawan,27.7,84.4,21.85,41.26
1996-11-30,1996,11,Chitawan,27.7,84.4,18.35,0.02
1996-12-31,1996,12,Chitawan,27.7,84.4,14.78,0.0
1997-01-31,1997,1,Chitawan,27.7,84.4,13.09,5.18
1997-02-28,1997,2,Chitawan,27.7,84.4,15.11,0.02
1997-03-31,1997,3,Chitawan,27.7,84.4,21.33,1.28
1997-04-30,1997,4,Chitawan,27.7,84.4,24.11,30.26
1997-05-31,1997,5,Chitawan,27.7,84.4,28.81,16.67
1997-06-30,1997,6,Chitawan,27.7,84.4,30.39,67.86
1997-07-31,1997,7,Chitawan,27.7,84.4,26.86,155.87
1997-08-31,1997,8,Chitawan,27.7,84.4,26.16,123.51
1997-09-30,1997,9,Chitawan,27.7,84.4,25.32,36.58
1997-10-31,1997,10,Chitawan,27.7,84.4,22.3,6.55
1997-11-30,1997,11,Chitawan,27.7,84.4,19.12,2.61
1997-12-31,1997,12,Chitawan,27.7,84.4,13.93,17.99
1998-01-31,1998,1,Chitawan,27.7,84.4,12.98,1.21
1998-02-28,1998,2,Chitawan,27.7,84.4,16.28,4.33
1998-03-31,1998,3,Chitawan,27.7,84.4,19.49,9.18
1998-04-30,1998,4,Chitawan,27.7,84.4,26.03,14.74
1998-05-31,1998,5,Chitawan,27.7,84.4,29.77,33.05
1998-06-30,1998,6,Chitawan,27.7,84.4,30.68,66.37
1998-07-31,1998,7,Chitawan,27.7,84.4,26.77,219.59
1998-08-31,1998,8,Chitawan,27.7,84.4,25.27,245.45
1998-09-30,1998,9,Chitawan,27.7,84.4,24.56,100.2
1998-10-31,1998,10,Chitawan,27.7,84.4,23.53,40.18
1998-11-30,1998,11,Chitawan,27.7,84.4,19.91,1.59
1998-12-31,1998,12,Chitawan,27.7,84.4,15.39,0.0
1999-01-31,1999,1,Chitawan,27.7,84.4,14.07,5.96
1999-02-28,1999,2,Chitawan,27.7,84.4,19.3,0.51
1999-03-31,1999,3,Chitawan,27.7,84.4,22.7,0.01
1999-04-30,1999,4,Chitawan,27.7,84.4,27.76,5.74
