date,district,latitude,longitude,precip,pressure,humidity_2m,rh_2m,temp_2m,wetbulbtemp_2m,maxtemp_2m,mintemp_2m,temprange_2m,earthskintemp,windspeed_10m,maxwindspeed_10m,minwindspeed_10m,windspeedrange_10m,windspeed_50m,maxwindspeed_50m,minwindspeed_50m,windspeedrange_50m,year,month,day,season,heat_stress_index,drought_index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed,temp_2m_scaled,precip_scaled,humidity_2m_scaled,windspeed_10m_scaled,windspeed_50m_scaled,earthskintemp_scaled,heat_stress_index_scaled,drought_index_scaled
1995-09-14,Bardiya,28.3,81.4,0.17,94.6,16.86,70.46,27.15,21.27,31.98,23.31,8.66,27.85,1.72,3.58,0.36,3.22,2.2,3.74,0.36,3.39,1995,9,14,Autumn,28.836,1.7844820128325283,1,0,30.34,1.71,5.879999999999999,1.96,3.66,0.7921743205248359,0.007692307692307693,0.8138484696437531,0.11032863849765256,0.13657770800627947,0.7796822742474917,0.8158040154724626,0.8359281846096055
1990-10-11,Bardiya,28.3,81.4,0.0,95.2,11.84,58.82,24.43,15.8,29.44,19.94,9.5,23.58,1.6,2.98,0.53,2.46,1.98,3.27,0.51,2.76,1990,10,11,Autumn,25.614,1.7284442361761947,0,0,27.15,0.17,8.629999999999999,1.79,3.125,0.7284442361761949,0.0,0.5619668840943302,0.08215962441314556,0.10204081632653059,0.6904264214046822,0.741619082703997,0.7916881283775515
1993-06-23,Bardiya,28.3,81.4,4.84,94.1,13.74,39.09,33.92,17.8,39.34,28.62,10.72,34.96,2.0,3.62,0.66,2.96,2.38,3.8,0.91,2.88,1993,6,23,Monsoon,35.294000000000004,1.73179210116748,1,0,24.43,0.0,16.12,2.19,3.71,0.9507966260543579,0.21900452488687783,0.6573005519317612,0.176056338028169,0.16483516483516483,0.9283026755852843,0.9644962239823174,0.7943311621363692
2000-05-02,Bardiya,28.3,81.4,0.0,94.34,2.36,7.52,32.01,-6.35,41.08,22.42,18.65,31.84,2.54,4.16,0.58,3.58,3.1,4.84,0.79,4.04,2000,5,2,Spring,32.245999999999995,1.906044985941893,0,0,33.92,4.84,38.36,2.8200000000000003,4.5,0.9060449859418931,0.0,0.0863020572002007,0.30281690140845074,0.2778649921507065,0.8630852842809364,0.8943175538773254,0.9318983155995572
2016-07-28,Bardiya,28.3,81.4,10.6,94.4,19.72,89.51,25.68,23.78,28.46,23.57,4.88,25.86,2.81,4.21,1.48,2.72,4.06,5.2,3.04,2.16,2016,7,28,Monsoon,27.652,1.2780939497131127,1,0,32.01,0.0,1.8999999999999986,3.4349999999999996,4.705,0.7577319587628866,0.4796380090497737,0.9573507275464124,0.3661971830985915,0.4285714285714285,0.7380852842809364,0.7885430097623871,0.43615078935293805
2015-05-12,Bardiya,28.3,81.4,4.93,94.62,10.32,36.26,30.26,13.46,36.37,23.79,12.58,30.56,2.18,3.5,0.26,3.25,2.75,4.72,0.35,4.38,2015,5,12,Spring,31.292,1.6419652512436018,0,0,25.68,10.6,16.8,2.465,4.109999999999999,0.8650421743205248,0.22307692307692306,0.4856999498243854,0.21830985915492962,0.22291993720565148,0.8363294314381271,0.8723521827224168,0.7234156988739361
1993-12-04,Bhaktapur,27.7,85.5,0.0,78.25,2.3,24.85,9.18,-9.87,16.65,4.89,11.76,4.94,1.73,4.35,0.4,3.95,1.65,3.58,0.31,3.27,1993,12,4,Winter,9.41,1.3711340206185567,0,1,30.26,4.93,19.049999999999997,1.69,3.965,0.37113402061855666,0.0,0.08329152032112393,0.11267605633802813,0.05023547880690735,0.3007943143812709,0.3685301160434703,0.5096029891776063
1995-05-02,Bhaktapur,27.7,85.5,0.13,77.98,3.83,21.75,19.01,-3.4,27.1,11.7,15.4,19.83,3.77,8.08,1.06,7.02,4.16,8.4,1.43,6.97,1995,5,2,Spring,19.393,1.5955703180991234,0,0,9.18,0.0,22.41,3.965,8.24,0.6014526710402999,0.0058823529411764705,0.16006021073758156,0.5915492957746479,0.44427001569858715,0.6120401337792643,0.5983836802357709,0.6867883632859862
1986-09-17,Bhaktapur,27.7,85.5,0.45,78.08,11.57,80.64,15.72,11.48,20.84,11.82,9.02,16.14,2.26,5.0,0.54,4.46,2.19,3.96,0.84,3.13,1986,9,17,Autumn,16.877000000000002,1.5040053942419012,1,0,19.01,0.13,4.24,2.2249999999999996,4.48,0.5243673851921274,0.020361990950226245,0.5484194681384849,0.23708920187793425,0.13500784929356355,0.5349080267558528,0.5404540431018605,0.614500745503252
2006-05-17,Bhaktapur,27.7,85.5,0.24,78.2,10.46,61.23,18.52,10.42,24.2,13.54,10.66,20.7,2.58,5.21,0.48,4.73,2.36,4.43,0.7,3.73,2006,5,17,Spring,19.566,1.5791121552795295,0,0,15.72,0.45,8.1,2.4699999999999998,4.82,0.5899718837863167,0.01085972850678733,0.4927245358755646,0.312206572769953,0.1616954474097331,0.6302257525083612,0.6023669184011788,0.6737951631260216
1995-09-14,Bhaktapur,27.7,85.5,0.07,78.01,12.64,82.65,16.71,13.14,21.33,13.05,8.28,17.71,1.93,4.65,0.13,4.51,1.8,3.72,0.18,3.54,1995,9,14,Autumn,17.974,1.5443958406663074,1,0,18.52,0.24,3.5700000000000003,1.865,4.1850000000000005,0.5475632614807873,0.003167420814479638,0.6021073758153539,0.15962441314553988,0.07378335949764522,0.5677257525083612,0.565711917480199,0.6463877283150788
1990-10-11,Bhaktapur,27.7,85.5,0.0,78.39,9.25,76.3,13.21,7.36,18.28,9.68,8.6,12.83,1.61,4.11,0.22,3.89,1.51,3.37,0.19,3.18,1990,10,11,Autumn,14.135000000000002,1.4655576382380506,0,0,16.71,0.07,5.8500000000000005,1.56,3.74,0.4655576382380506,0.0,0.4320120421475163,0.08450704225352113,0.02825745682888539,0.46571906354515047,0.47732086940504703,0.5841474554711
1993-06-23,Bhaktapur,27.7,85.5,0.09,77.81,12.14,64.53,19.98,12.65,25.81,14.71,11.11,22.34,2.32,4.95,0.12,4.83,1.95,4.0,0.2,3.8,1993,6,23,Monsoon,21.194,1.6201075455775273,1,0,13.21,0.0,7.33,2.135,4.475,0.6241799437675726,0.004072398190045248,0.5770195684897141,0.25117370892018775,0.09733124018838304,0.6645066889632107,0.6398508012525327,0.7061597300352521
2000-05-02,Bhaktapur,27.7,85.5,0.08,77.96,3.8,23.93,17.36,-3.9,24.28,11.91,12.38,17.86,2.56,5.85,0.49,5.36,2.36,4.81,0.73,4.08,2000,5,2,Spring,17.74,1.5591729677236044,0,0,19.98,0.09,21.259999999999998,2.46,5.33,0.5627928772258668,0.0036199095022624436,0.15855494229804315,0.3075117370892019,0.1616954474097331,0.5708612040133779,0.5603241849327685,0.6580538037907756
2016-07-28,Bhaktapur,27.7,85.5,7.06,77.92,14.37,96.11,16.32,15.11,18.69,14.47,4.22,16.71,1.87,4.04,0.54,3.5,1.86,3.55,0.65,2.9,2016,7,28,Monsoon,17.757,1.2189684784590789,1,0,17.36,0.08,1.2100000000000009,1.8650000000000002,3.795,0.5384254920337395,0.3194570135746606,0.6889111891620672,0.14553990610328638,0.08320251177394036,0.5468227424749164,0.5607156013998895,0.38947309567735344
2015-05-12,Bhaktapur,27.7,85.5,6.12,78.04,9.62,65.6,16.08,9.01,21.1,11.97,9.13,16.46,2.73,5.72,0.48,5.24,2.75,5.08,0.65,4.43,2015,5,12,Spring,17.041999999999998,1.2558791723740177,0,0,16.32,7.06,7.0699999999999985,2.74,5.4,0.5328022492970945,0.27692307692307694,0.4505770195684897,0.3474178403755869,0.22291993720565148,0.5415969899665551,0.5442530852827407,0.4186129236968592
1993-12-04,Chitawan,27.7,84.4,0.0,92.74,2.83,22.25,16.63,-4.83,24.39,10.91,13.48,13.22,1.77,3.23,0.5,2.72,2.06,3.09,0.67,2.42,1993,12,4,Winter,16.913,1.545688847235239,0,1,16.08,6.12,21.46,1.915,3.16,0.5456888472352389,0.0,0.10988459608630208,0.1220657276995305,0.11459968602825746,0.473871237458194,0.5412829250322343,0.647408516196596
1995-05-02,Chitawan,27.7,84.4,0.0,91.89,4.35,14.2,31.09,0.56,40.27,22.58,17.68,31.8,4.56,9.37,1.21,8.16,6.07,10.62,1.3,9.32,1995,5,2,Spring,31.525,1.884489222118088,0,0,16.63,0.0,30.53,5.3149999999999995,9.995,0.884489222118088,0.0,0.18615153035624685,0.7769953051643191,0.7441130298273155,0.8622491638795987,0.8777168907717812,0.9148807203166752
1986-09-17,Chitawan,27.7,84.4,0.35,92.24,13.74,63.93,24.96,17.42,30.8,20.6,10.2,25.29,1.88,3.97,0.24,3.73,2.12,3.69,0.27,3.42,1986,9,17,Autumn,26.334,1.725025126480554,1,0,31.09,0.0,7.539999999999999,2.0,3.83,0.7408622305529522,0.01583710407239819,0.6573005519317612,0.14788732394366194,0.1240188383045526,0.7261705685618729,0.7581967213114753,0.7889888491729827
2006-05-17,Chitawan,27.7,84.4,0.2,92.27,12.22,45.08,28.93,15.71,34.78,23.7,11.08,30.43,2.27,3.75,0.97,2.77,2.63,3.77,1.13,2.64,2006,5,17,Spring,30.152,1.8248302637326288,0,0,24.96,0.35,13.219999999999999,2.45,3.76,0.8338800374882849,0.00904977375565611,0.5810336176618165,0.23943661971830987,0.2040816326530612,0.8336120401337792,0.8461042549272426,0.867781855386598
1995-09-14,Chitawan,27.7,84.4,0.24,92.12,16.02,74.32,24.96,19.95,29.73,20.79,8.94,25.56,1.84,3.29,0.8,2.48,2.34,3.42,0.67,2.74,1995,9,14,Autumn,26.562,1.730002502046165,1,0,28.93,0.2,5.010000000000002,2.09,3.355,0.7408622305529522,0.01085972850678733,0.7717009533366783,0.13849765258215962,0.15855572998430137,0.7318143812709029,0.7634463068705102,0.7929183301061952
1990-10-11,Chitawan,27.7,84.4,0.0,92.7,13.35,73.03,22.35,17.1,27.15,18.7,8.45,22.23,1.57,2.93,0.17,2.77,1.91,3.54,0.25,3.29,1990,10,11,Autumn,23.685000000000002,1.67970946579194,0,0,24.96,0.24,5.25,1.74,3.2350000000000003,0.67970946579194,0.0,0.6377320622177622,0.07511737089201875,0.09105180533751958,0.6622073578595318,0.6972048259347947,0.7532135651292967
1993-06-23,Chitawan,27.7,84.4,0.09,91.71,13.43,43.67,31.02,17.06,37.2,25.1,12.1,33.0,2.39,3.65,1.0,2.65,2.82,3.61,1.85,1.76,1993,6,23,Monsoon,32.363,1.8787767114631881,1,0,22.35,0.0,13.96,2.605,3.63,0.8828491096532332,0.004072398190045248,0.6417461113898646,0.2676056338028169,0.23390894819466243,0.8873327759197325,0.8970114201510406,0.9103708734298356
2000-05-02,Chitawan,27.7,84.4,0.05,91.96,3.57,13.38,28.7,-2.14,37.09,20.43,16.67,29.17,3.28,5.72,1.94,3.78,3.95,5.56,2.63,2.92,2000,5,2,Spring,29.057,1.8262286530934195,0,0,31.02,0.09,30.84,3.615,5.64,0.8284910965323335,0.0022624434389140274,0.14701455092824886,0.4765258215962441,0.4113029827315542,0.8072742474916388,0.8208924295450359,0.8688858396566216
2016-07-28,Chitawan,27.7,84.4,12.88,92.01,18.88,93.92,23.74,22.55,25.59,22.21,3.38,23.72,1.92,2.86,1.12,1.74,2.73,3.46,2.01,1.46,2016,7,28,Monsoon,25.628,1.1294719834440876,1,0,28.7,0.05,1.1899999999999977,2.325,3.16,0.7122774133083409,0.5828054298642534,0.9152032112393378,0.1572769953051643,0.21978021978021975,0.6933528428093645,0.7419414256769203,0.31881843719015834
2015-05-12,Chitawan,27.7,84.4,4.62,92.14,11.87,50.23,26.56,15.16,32.84,20.61,12.23,26.89,2.65,4.97,0.53,4.44,3.29,5.13,0.85,4.28,2015,5,12,Spring,27.747,1.5693007417082614,0,0,23.74,12.88,11.399999999999999,2.9699999999999998,5.05,0.7783505154639174,0.20904977375565612,0.5634721525338686,0.32863849765258213,0.3076923076923077,0.7596153846153846,0.7907303370786516,0.6660493617397386
1993-12-04,Dadeldhura,29.3,80.6,0.0,85.93,1.77,15.66,13.58,-10.89,22.6,8.07,14.53,9.89,1.94,3.93,0.22,3.71,2.17,3.69,0.34,3.35,1993,12,4,Winter,13.757,1.4742268041237114,0,1,26.56,4.62,24.47,2.0549999999999997,3.81,0.4742268041237113,0.0,0.05669844455594582,0.16197183098591544,0.13186813186813187,0.4042642140468228,0.4686176091361208,0.5909914883566071
1995-05-02,Dadeldhura,29.3,80.6,0.0,85.53,4.53,20.37,24.37,0.17,32.44,16.64,15.8,24.5,3.33,6.53,1.42,5.11,4.07,7.38,1.74,5.63,1995,5,2,Spring,24.823,1.7270384254920337,0,0,13.58,0.0,24.2,3.7,6.955,0.7270384254920337,0.0,0.1951831409934772,0.4882629107981221,0.43014128728414447,0.7096571906354515,0.7234067047338368,0.7905782852069289
1986-09-17,Dadeldhura,29.3,80.6,0.0,85.65,10.14,56.5,20.79,11.6,26.73,15.52,11.21,19.78,1.99,3.87,0.24,3.64,2.3,3.82,0.31,3.5,1986,9,17,Autumn,21.804,1.6431583880037488,1,0,24.37,0.0,9.19,2.145,3.8449999999999998,0.6431583880037488,0.0,0.47666833918715507,0.17370892018779344,0.15227629513343796,0.610994983277592,0.6538957450727574,0.7243576426931057
2006-05-17,Dadeldhura,29.3,80.6,3.69,85.75,11.84,56.23,23.42,14.05,29.06,17.78,11.28,24.3,1.95,4.65,0.42,4.23,2.18,4.34,0.69,3.65,2006,5,17,Spring,24.604000000000003,1.5378114305342927,0,0,20.79,0.0,9.370000000000001,2.065,4.495,0.704779756326148,0.1669683257918552,0.5619668840943302,0.16431924882629106,0.13343799058084774,0.7054765886287625,0.7183643396573955,0.6411895443064292
1995-09-14,Dadeldhura,29.3,80.6,0.79,85.51,14.48,76.5,21.59,17.01,26.85,17.8,9.05,22.1,1.79,3.88,0.33,3.55,2.01,3.72,0.17,3.55,1995,9,14,Autumn,23.038,1.6261559241243897,1,0,23.42,3.69,4.579999999999998,1.9,3.8,0.6619025304592314,0.03574660633484163,0.694430506773708,0.1267605633802817,0.10675039246467813,0.659489966555184,0.6823079756861301,0.7109347340234894
1990-10-11,Dadeldhura,29.3,80.6,0.0,86.0,9.84,62.85,18.66,11.23,24.48,14.65,9.83,18.27,1.85,3.65,0.16,3.49,2.11,3.47,0.27,3.2,1990,10,11,Autumn,19.644,1.593252108716026,0,0,21.59,0.79,7.43,1.98,3.56,0.5932521087160262,0.0,0.46161565479177125,0.14084507042253525,0.12244897959183673,0.5794314381270903,0.6041628292503223,0.6849582101359984
1993-06-23,Dadeldhura,29.3,80.6,1.65,85.22,14.0,56.36,26.06,16.51,31.6,20.9,10.71,27.34,2.04,3.58,0.68,2.89,2.3,3.23,0.99,2.24,1993,6,23,Monsoon,27.459999999999997,1.691974792945078,1,0,18.66,0.0,9.549999999999997,2.17,3.4050000000000002,0.7666354264292408,0.0746606334841629,0.6703462117410939,0.18544600938967137,0.15227629513343796,0.7690217391304348,0.7841223061337261,0.7628966538479501
2000-05-02,Dadeldhura,29.3,80.6,0.0,85.38,2.32,9.97,25.14,-7.88,34.48,14.59,19.88,24.79,2.95,5.27,0.92,4.35,3.34,5.01,1.17,3.84,2000,5,2,Spring,25.372,1.7450796626054357,0,0,26.06,1.65,33.02,3.145,5.14,0.7450796626054357,0.0,0.08429503261414951,0.39906103286384975,0.3155416012558869,0.7157190635451505,0.736047154172039,0.8048212725632539
2016-07-28,Dadeldhura,29.3,80.6,7.66,85.33,16.68,91.17,20.98,19.32,23.29,19.01,4.28,21.1,1.78,3.41,0.85,2.56,2.36,3.75,1.39,2.36,2016,7,28,Monsoon,22.648,1.301003786995297,1,0,25.14,0.0,1.6600000000000001,2.07,3.58,0.6476101218369259,0.34660633484162895,0.8048168590065228,0.12441314553990612,0.1616954474097331,0.6385869565217391,0.6733284214404125,0.4542373828994094
2015-05-12,Dadeldhura,29.3,80.6,1.07,85.62,9.12,42.28,23.82,10.06,30.29,17.76,12.53,23.94,2.21,4.16,0.32,3.84,2.49,4.09,0.48,3.6,2015,5,12,Spring,24.732,1.6657355379611292,0,0,20.98,7.66,13.76,2.35,4.125,0.7141518275538894,0.04841628959276018,0.42548921224284997,0.22535211267605637,0.1821036106750393,0.6979515050167224,0.721311475409836,0.7421815900955787
1993-12-04,Dailekh,28.8,81.7,0.0,85.12,1.94,18.13,12.61,-10.11,20.97,6.87,14.11,8.82,2.12,4.17,0.51,3.66,2.33,3.67,0.6,3.07,1993,12,4,Winter,12.804,1.4514995313964385,0,1,23.82,1.07,22.72,2.225,3.92,0.45149953139643856,0.0,0.06522829904666332,0.20422535211267606,0.15698587127158556,0.3818979933110368,0.44667526247927797,0.5730490237648725
1995-05-02,Dailekh,28.8,81.7,0.0,84.75,4.71,21.53,23.91,0.55,32.42,15.55,16.87,24.54,3.71,7.47,1.35,6.12,4.44,8.08,1.93,6.15,1995,5,2,Spring,24.381,1.7162605435801312,0,0,12.61,0.0,23.36,4.075,7.775,0.7162605435801312,0.0,0.2042147516307075,0.5774647887323944,0.48822605965463106,0.7104933110367893,0.7132298765886904,0.782069487565488
1986-09-17,Dailekh,28.8,81.7,0.0,84.85,11.3,67.1,19.59,13.17,25.0,14.71,10.29,18.81,2.14,3.94,0.97,2.97,2.43,3.75,1.34,2.41,1986,9,17,Autumn,20.72,1.6150421743205248,1,0,23.91,0.0,6.42,2.285,3.8449999999999998,0.6150421743205248,0.0,0.5348720521826393,0.20892018779342725,0.1726844583987441,0.5907190635451505,0.6289371891692761,0.7021607792806509
2006-05-17,Dailekh,28.8,81.7,2.61,84.94,11.15,53.42,23.12,13.05,28.55,16.82,11.73,24.18,2.26,4.92,0.48,4.44,2.44,4.4,0.71,3.69,2006,5,17,Spring,24.235,1.5796511553940298,0,0,19.59,0.0,10.07,2.3499999999999996,4.66,0.697750702905342,0.11809954751131221,0.5273457099849475,0.23708920187793425,0.17425431711145997,0.7029682274247492,0.7098682998710628,0.6742206867066735
1995-09-14,Dailekh,28.8,81.7,0.22,84.72,14.54,78.05,21.17,17.04,26.02,17.87,8.15,22.06,1.84,4.28,0.12,4.16,2.01,3.9,0.19,3.71,1995,9,14,Autumn,22.624000000000002,1.6421071045388813,1,0,23.12,2.61,4.130000000000003,1.9249999999999998,4.09,0.652061855670103,0.009954751131221719,0.6974410436527847,0.13849765258215962,0.10675039246467813,0.6586538461538461,0.6727758334868301,0.7235276875739581
1990-10-11,Dailekh,28.8,81.7,0.0,85.2,11.13,73.3,18.01,13.02,22.22,15.26,6.97,17.72,1.62,3.7,0.37,3.33,1.73,3.43,0.54,2.89,1990,10,11,Autumn,19.123,1.5780224929709465,0,0,21.17,0.22,4.990000000000002,1.675,3.5650000000000004,0.5780224929709465,0.0,0.5263421976919218,0.08685446009389675,0.06279434850863422,0.5679347826086956,0.5921670657579665,0.6729349091209188
1993-06-23,Dailekh,28.8,81.7,5.2,84.43,12.55,49.6,26.23,14.7,31.79,21.05,10.74,27.69,2.29,4.26,0.32,3.94,2.38,3.77,0.47,3.31,1993,6,23,Monsoon,27.485,1.535324439053972,1,0,18.01,0.0,11.530000000000001,2.335,4.015,0.7706185567010309,0.23529411764705882,0.5975915704967387,0.244131455399061,0.16483516483516483,0.7763377926421405,0.7846979185853749,0.6392261430171028
2000-05-02,Dailekh,28.8,81.7,0.0,84.62,2.08,9.08,24.71,-9.05,33.43,15.27,18.16,24.76,2.96,5.88,0.47,5.41,3.2,5.46,0.62,4.84,2000,5,2,Spring,24.918,1.7350046860356136,0,0,26.23,5.2,33.760000000000005,3.08,5.67,0.7350046860356139,0.0,0.07225288509784246,0.4014084507042254,0.293563579277865,0.7150919732441472,0.7255940320501013,0.7968673965071241
2016-07-28,Dailekh,28.8,81.7,10.31,84.54,16.66,91.1,20.82,19.17,23.79,18.8,4.99,21.17,2.22,4.04,0.45,3.59,2.82,3.98,1.12,2.86,2016,7,28,Monsoon,22.486,1.177345456241757,1,0,24.71,0.0,1.6499999999999986,2.52,4.01,0.6438612933458294,0.4665158371040724,0.8038133467134974,0.227699530516432,0.23390894819466243,0.6400501672240804,0.66959845275373,0.3566130331746018
2015-05-12,Dailekh,28.8,81.7,3.97,84.83,9.36,46.99,22.34,10.34,28.35,16.88,11.48,22.45,2.34,3.95,0.89,3.06,2.64,3.66,1.16,2.5,2015,5,12,Spring,23.276,1.4998371549614726,0,0,20.82,10.31,12.0,2.49,3.805,0.6794751640112464,0.17963800904977376,0.4375313597591571,0.2558685446009389,0.20565149136577712,0.6668060200668896,0.6877878062258242,0.6112100521324976
1993-12-04,Dang,28.0,82.4,0.0,86.89,2.4,21.61,13.46,-7.72,21.17,8.44,12.73,9.34,1.93,3.97,0.24,3.73,2.16,3.64,0.28,3.36,1993,12,4,Winter,13.700000000000001,1.471415182755389,0,1,22.34,3.97,21.18,2.045,3.805,0.4714151827553889,0.0,0.08830908178625188,0.15962441314553988,0.130298273155416,0.3927675585284281,0.46730521274636216,0.5887718020153615
1995-05-02,Dang,28.0,82.4,0.0,86.41,4.46,18.77,25.61,0.01,34.25,17.55,16.7,26.4,4.72,8.46,2.23,6.22,6.09,9.41,3.4,6.01,1995,5,2,Spring,26.056,1.7560918462980317,0,0,13.46,0.0,25.599999999999998,5.404999999999999,8.935,0.7560918462980317,0.0,0.1916708479678876,0.8145539906103286,0.7472527472527472,0.7493729096989966,0.7517959108491434,0.8135150440664652
1986-09-17,Dang,28.0,82.4,0.01,86.56,11.52,64.86,20.76,13.62,26.51,16.45,10.06,20.16,2.42,4.23,1.21,3.03,2.91,4.15,1.62,2.54,1986,9,17,Autumn,21.912000000000003,1.6420029939738854,1,0,25.61,0.0,7.140000000000002,2.665,4.19,0.6424554826616682,0.00045248868778280545,0.5459106874059207,0.27464788732394363,0.24803767660910522,0.6189381270903009,0.6563823908638793,0.7234454955684114
2006-05-17,Dang,28.0,82.4,0.88,86.65,10.91,48.73,24.63,12.98,31.02,18.43,12.59,26.06,2.55,4.77,0.85,3.92,2.86,4.25,0.96,3.28,2006,5,17,Spring,25.721,1.6933112672651787,0,0,20.76,0.01,11.649999999999999,2.705,4.51,0.7331302717900654,0.039819004524886875,0.5153035624686402,0.30516431924882625,0.2401883830455259,0.7422658862876254,0.7440827039970528,0.7639517581472616
1995-09-14,Dang,28.0,82.4,0.15,86.46,14.86,78.09,21.84,17.66,26.15,18.63,7.52,22.51,1.9,3.69,0.61,3.08,2.15,3.5,0.82,2.68,1995,9,14,Autumn,23.326,1.6609727446598277,1,0,24.63,0.88,4.18,2.025,3.5949999999999998,0.6677600749765698,0.006787330316742081,0.7134972403411941,0.15258215962441313,0.12872841444270014,0.6680602006688963,0.6889390311291215,0.7384215150882593
1990-10-11,Dang,28.0,82.4,0.0,86.95,11.1,70.68,18.87,13.14,23.49,15.16,8.33,18.2,1.64,3.42,0.19,3.22,1.82,3.18,0.26,2.92,1990,10,11,Autumn,19.98,1.5981724461105904,0,0,21.84,0.15,5.73,1.73,3.3,0.5981724461105904,0.0,0.5248369292523833,0.09154929577464788,0.07692307692307696,0.5779682274247491,0.6118990606004789,0.688842661233178
1993-06-23,Dang,28.0,82.4,3.8,86.12,12.49,46.74,27.52,14.92,32.84,22.28,10.56,29.36,2.22,3.9,0.62,3.28,2.28,3.5,0.88,2.61,1993,6,23,Monsoon,28.769,1.6288977850530306,1,0,18.87,0.0,12.6,2.25,3.7,0.8008434864104965,0.17194570135746606,0.5945810336176618,0.227699530516432,0.14913657770800623,0.8112458193979933,0.8142613741020446,0.7130993466991039
2000-05-02,Dang,28.0,82.4,0.0,86.32,2.02,8.4,25.94,-9.09,34.32,17.72,16.6,25.95,2.89,5.77,0.4,5.37,3.17,5.45,0.54,4.92,2000,5,2,Spring,26.142000000000003,1.7638238050609183,0,0,27.52,3.8,35.03,3.0300000000000002,5.609999999999999,0.7638238050609185,0.0,0.06924234821876568,0.38497652582159625,0.28885400313971743,0.7399665551839465,0.7537760176828145,0.8196191815048904
2016-07-28,Dang,28.0,82.4,16.81,86.3,17.18,92.83,21.34,19.96,23.94,19.4,4.54,21.79,2.56,4.49,1.25,3.24,3.26,4.56,2.23,2.33,2016,7,28,Monsoon,23.058,0.8954115017789973,1,0,25.94,0.0,1.379999999999999,2.91,4.525,0.6560449859418931,0.7606334841628959,0.8299046663321625,0.3075117370892019,0.3029827315541601,0.653010033444816,0.6827684656474489,0.1340350733877521
2015-05-12,Dang,28.0,82.4,5.23,86.52,9.51,45.5,23.5,10.85,29.55,18.2,11.35,23.81,2.9,4.89,1.32,3.57,3.41,4.72,1.69,3.03,2015,5,12,Spring,24.451,1.470002586861289,0,0,21.34,16.81,12.65,3.1550000000000002,4.805,0.7066541705716962,0.23665158371040726,0.445057701956849,0.38732394366197176,0.326530612244898,0.6952341137123745,0.7148415914533064,0.5876566021356194
1993-12-04,Darchula,29.9,80.6,0.0,74.07,1.2,14.93,6.28,-16.14,14.86,0.56,14.31,2.8,2.03,4.85,0.24,4.61,1.97,4.17,0.27,3.9,1993,12,4,Winter,6.4,1.303186504217432,0,1,23.5,5.23,22.42,2.0,4.51,0.30318650421743204,0.0,0.028098344204716505,0.1830985915492957,0.10047095761381472,0.256061872909699,0.2992263768649843,0.45596056926417405
1995-05-02,Darchula,29.9,80.6,0.0,73.96,4.0,29.84,13.91,-3.43,21.0,8.04,12.96,14.71,3.16,7.09,0.44,6.64,3.25,6.85,0.52,6.33,1995,5,2,Spring,14.31,1.481958762886598,0,0,6.28,0.0,17.34,3.205,6.97,0.4819587628865979,0.0,0.16859006522829906,0.4483568075117371,0.30141287284144425,0.5050167224080268,0.48135015656658686,0.5970956257950321
1986-09-17,Darchula,29.9,80.6,0.0,74.01,7.8,61.17,13.12,5.13,19.83,7.64,12.19,13.07,2.33,5.13,0.23,4.9,2.16,4.15,0.3,3.85,1986,9,17,Autumn,13.899999999999999,1.4634489222118088,1,0,13.91,0.0,7.989999999999999,2.245,4.640000000000001,0.4634489222118087,0.0,0.3592574009031611,0.2535211267605634,0.130298273155416,0.4707357859531773,0.47191011235955055,0.582482690715166
2006-05-17,Darchula,29.9,80.6,2.93,74.15,9.6,65.9,15.17,8.39,20.46,10.57,9.89,16.51,2.18,5.93,0.2,5.73,1.91,4.8,0.25,4.55,2006,5,17,Spring,16.13,1.378901601733621,0,0,13.12,0.0,6.779999999999999,2.045,5.365,0.511480787253983,0.132579185520362,0.44957350727546413,0.21830985915492962,0.09105180533751958,0.5426421404682275,0.5232547430466016,0.5157352493389068
1995-09-14,Darchula,29.9,80.6,0.47,73.91,11.05,79.78,14.33,10.23,19.78,9.91,9.87,15.89,2.16,4.74,0.39,4.34,2.08,3.89,0.47,3.42,1995,9,14,Autumn,15.435,1.4705324693499344,1,0,15.17,2.93,4.1,2.12,4.315,0.4917994376757263,0.021266968325791853,0.5223281485198195,0.21361502347417838,0.11773940345368919,0.5296822742474916,0.5072527168907718,0.5880749276383926
